Moviename,Type,weight
甲方乙方,喜剧,0.2570479345612374
电商时代,喜剧,0.2570479345612374
电梯惊魂,惊悚/惊秫,0.11588234871604651
男二本色,喜剧,0.2570479345612374
男人不可以穷,喜剧/励志,0.26522226312334446
男人制造,喜剧,0.2570479345612374
男左女右,剧情,0.049797689099942116
男得有爱,,0.1841949823263029
男神抱抱,喜剧/爱情,0.4553859001980693
男神时代,爱情/喜剧,0.4553859001980693
画壁,,0.1841949823263029
画皮2,,0.1841949823263029
疯狂72小时,喜剧/爱情,0.4553859001980693
疯狂动物城,动画/冒险,0.38331266400448477
疯狂原始人,动画,0.08751276410146716
疯狂外星人,动画/冒险/喜剧,0.6403605985657222
疯狂的导演,喜剧,0.2570479345612374
疯狂的疯狂,喜剧/悬疑,0.3321108318580353
痞子·洛克,喜剧/动作,0.6812587243693676
痞子英雄之全面开战,,0.1841949823263029
痞子英雄：黎明升起,动作/犯罪,0.48099610607928106
白发魔女传之明月天国,动作/武侠/古装,0.456698353783682
白幽灵传奇之绝命逃亡,动作/战争,0.457761407243836
白日焰火,爱情/犯罪,0.25512328190798267
白狐,魔幻/爱情,0.2369302922939447
白蛇传说,,0.1841949823263029
白蛇传（戏曲）,剧情/戏曲,0.04982940672407975
白雪公主之矮人力量,动画/冒险/喜剧,0.6403605985657222
白雪公主之神秘爸爸,动画/家庭/冒险/喜剧,0.6676243833694362
白雪公主之魔镜魔镜,,0.1841949823263029
白雪公主和三只小猪,动画/冒险,0.38331266400448477
白鹿原,,0.1841949823263029
百万爱情宝贝,喜剧/爱情,0.4553859001980693
百变爱人,喜剧,0.2570479345612374
百团大战,战争/历史,0.04149747913943099
百家乐翻天,喜剧,0.2570479345612374
百家拳之关门弟子,动作,0.4242107898081302
百星酒店,喜剧,0.2570479345612374
百鸟朝凤,剧情,0.049797689099942116
皇帝的新装之圣诞大明星,动画/喜剧,0.34456069866270456
盗剑72小时,喜剧/冒险/悬疑,0.6279107317610529
盗墓笔记,奇幻/悬疑,0.13090749969438353
盗非盗,剧情,0.049797689099942116
盗马记,喜剧,0.2570479345612374
盟军夺宝队,动作/传记,0.43582700430315396
目标战,动作/战争,0.457761407243836
盲探,动作/惊悚/悬疑,0.6102969673041603
相伴库里申科,剧情,0.049797689099942116
看见我和你,爱情/喜剧,0.4553859001980693
真相禁区,动作/悬疑/犯罪,0.5560590033760789
睡在我上铺的兄弟,爱情/怀旧,0.22056209154370474
石器时代之百万大侦探,喜剧,0.2570479345612374
石斛兰,爱情/亲情,0.21665761877063638
石榴树上结樱桃,爱情/黑色/农村,0.19843646149790703
破五,剧情/家庭,0.07706147390365604
破坏者,动作/犯罪,0.48099610607928106
破局,爱情/剧情/犯罪,0.3049209710079248
破风,爱情/运动,0.20064842238820615
硬汉2奉陪到底,,0.1841949823263029
硬汉奶爸,喜剧/家庭/亲情,0.3026313724987559
碟中谍4,,0.1841949823263029
碟中谍5：神秘国度,动作/冒险/惊悚,0.83103396991038
碟仙诡谭,惊悚,0.11102328019923217
神偷奶爸2,动画,0.08751276410146716
神兽金刚之青龙再现,,0.1841949823263029
神剑传奇,动画,0.08751276410146716
神奇,动作/运动/爱情/科幻/励志,0.7983211066878565
神奇侠侣,,0.1841949823263029
神战：权力之眼,动作/冒险,0.7200106897111478
神探亨特张,,0.1841949823263029
神探夏洛克,剧情/悬疑/犯罪,0.18164590266789088
神探驾到,喜剧/爱情/悬疑,0.5304487974948672
神秘世界历险记,,0.1841949823263029
神秘世界历险记2,动画/家庭/冒险,0.41057644880819877
神秘世界历险记3,动画/奇幻/冒险,0.4391572664020705
神秘的未知世界,剧情,0.049797689099942116
神笔马良,动画,0.08751276410146716
神通乡巴佬,,0.1841949823263029
神通佛影,喜剧/动作/冒险,0.9770586242723853
禁忌游戏之迷藏,惊悚/恐怖,0.11411022979894775
私人订制,喜剧/贺岁,0.26275002579118983
秋语,爱情,0.19833796563683181
秘密花园,爱情,0.19833796563683181
秘术,惊悚/悬疑/冒险/犯罪,0.5386713936701986
秦时明月3D电影龙腾万里,动画,0.08751276410146716
移动迷宫,科幻/悬疑,0.24035046322621106
移动迷宫2,动作/科幻/惊悚,0.7005216359367754
穷途,喜剧/爱情,0.4553859001980693
空中营救,动作/悬疑/惊悚,0.6102969673041603
空山鸟语,动画,0.08751276410146716
穿越硝烟的歌声,战争/历史,0.04149747913943099
窃听风云2,,0.1841949823263029
窃听风云3,动作/犯罪/惊悚/悬疑,0.6670822835753113
章鱼哥,动画/爱情,0.285850729738299
笑功震武林,喜剧/动作,0.6812587243693676
笑过2012,灾难,0.01728847221677502
笔仙,,0.1841949823263029
笔仙Ⅱ,惊悚/悬疑,0.18608617749603007
笔仙Ⅲ,惊悚/恐怖,0.11411022979894775
笔仙惊魂,,0.1841949823263029
笔仙惊魂3,惊悚,0.11102328019923217
笔仙撞碟仙,惊悚/恐怖,0.11411022979894775
笔仙诡影,惊悚/恐怖,0.11411022979894775
笔仙魔咒,惊悚/恐怖,0.11411022979894775
笨贼别跑,喜剧/黑色幽默/动作/古装,0.7051014300517753
笨贼快跑,剧情,0.049797689099942116
第一次,,0.1841949823263029
第一眼爱情,爱情,0.19833796563683181
第七子：降魔之战,魔幻/家庭/冒险,0.36165601136384445
第七谎言,惊悚/犯罪/悬疑,0.24287149376718095
第三种爱情,爱情,0.19833796563683181
等一个人咖啡,爱情/喜剧,0.4553859001980693
等你追我,爱情/喜剧,0.4553859001980693
等爱归来,喜剧/爱情/悬疑,0.5304487974948672
等风来,爱情/文艺/公路,0.224503663337294
筷仙,惊悚/恐怖,0.11411022979894775
简单爱,爱情/喜剧,0.4553859001980693
箭士柳白猿,剧情/武侠/古装,0.08228525307549397
粉红女郎之爱人快跑,爱情,0.19833796563683181
精武青春,爱情/青春,0.25057328994106526
精灵旅社,动画,0.08751276410146716
精灵旅社2,动画/喜剧,0.34456069866270456
精灵王座,动画/爱情/冒险,0.5816506296413168
糖果世界大冒险,动画/冒险/奇幻,0.4391572664020704
糯米的苹果,剧情,0.049797689099942116
索命暹罗之按摩师,惊悚/悬疑/恐怖,0.18917312709574563
索马里真相,,0.1841949823263029
紫霞,魔幻/爱情,0.2369302922939447
红包,喜剧,0.2570479345612374
红色警戒999,剧情/动作/犯罪,0.5307937951792232
红髅,惊悚/恐怖,0.11411022979894775
红高粱,,0.1841949823263029
红鹰突击队之狙击,[],7.532073329420967e-05
约定倒计时,爱情/喜剧,0.4553859001980693
纯纯欲动,爱情/喜剧,0.4553859001980693
纽约客@上海,,0.1841949823263029
纽约纽约,爱情,0.19833796563683181
纽约行动,,0.1841949823263029
线索,,0.1841949823263029
练胆儿,喜剧,0.2570479345612374
终极大冒险,动画,0.08751276410146716
终极硬汉,动作/枪战/犯罪,0.4810257915677215
终结者：创世纪,科幻/动作/冒险,0.885298255640561
绑架大明星,喜剧,0.2570479345612374
结婚狂想曲,,0.1841949823263029
给你一千万,喜剧,0.2570479345612374
绝命海拔,剧情/冒险/惊悚/灾难,0.47390934141896696
绝命航班,惊秫,0.004859068516814339
绝地逃亡,动作/喜剧/冒险,0.9770586242723853
绝密跟踪,动作/犯罪,0.48099610607928106
绝对底线,,0.1841949823263029
绝战,战争,0.03355061743570581
绣春刀,动作/古装/悬疑,0.5231153704474634
绣花鞋,,0.1841949823263029
绿林大冒险,动画,0.08751276410146716
缘份,爱情/喜剧/剧情/怀旧,0.5274077152048844
缘来是咱俩,喜剧/爱情,0.4553859001980693
缘来是游戏,爱情/喜剧,0.4553859001980693
罪恶赎金,动作/犯罪/惊悚,0.5920193862785134
美丽乡愁,剧情,0.049797689099942116
美丽笨女人,爱情,0.19833796563683181
美人邦,爱情/喜剧,0.4553859001980693
美人鱼,喜剧/爱情/科幻/怀旧,0.6428975920343554
美人鱼之海盗来袭,动画/冒险/喜剧,0.6403605985657222
美国队长,,0.1841949823263029
美国队长2：冬日战士,科幻/冒险/动作,0.885298255640561
美国队长3,,0.1841949823263029
美国队长3：英雄内战,动作/科幻/冒险,0.885298255640561
美国骗局,剧情/犯罪,0.106583005371093
美姐,爱情,0.19833796563683181
美男记,爱情,0.19833796563683181
翻滚吧！阿信,,0.1841949823263029
老人，孩子和外国人,剧情,0.049797689099942116
老哨卡,,0.1841949823263029
老师也疯狂,剧情,0.049797689099942116
老炮儿,剧情/亲情/家庭/动作/犯罪,0.5763772331167416
老男孩之猛龙过江,喜剧,0.2570479345612374
老表轶事（花鼓戏）,,0.1841949823263029
老警,剧情,0.049797689099942116
老阿姨,剧情,0.049797689099942116
考拉大冒险,动画,0.08751276410146716
聪明的一休之反斗公主,动画,0.08751276410146716
肩上蝶,,0.1841949823263029
背水一战,动作/惊悚/犯罪,0.5920193862785131
胜利,喜剧/爱情,0.4553859001980693
胜利大阅兵,剧情/纪录片,0.05224503716022307
胡桃夹子：魔境冒险,,0.1841949823263029
脱轨时代,爱情,0.19833796563683181
腊月的春,剧情,0.049797689099942116
自古英雄出少年之岳飞,,0.1841949823263029
自我救赎,剧情,0.049797689099942116
致命一击,动作,0.4242107898081302
致命对决,动作/惊悚,0.5352340700073623
致命怪谈,惊悚/悬疑,0.18608617749603007
致命请柬,,0.1841949823263029
致命闪玩,惊悚/悬疑/冒险,0.48188607739904776
致命黑兰,动作/惊悚/冒险,0.83103396991038
致我们终将到来的爱情,爱情,0.19833796563683181
致我们终将逝去的青春,爱情/青春,0.25057328994106526
致青春·原来你还在这里,爱情/青春,0.25057328994106526
舌尖上的新年,纪录片,0.0024473480602809497
花咒,惊悚/爱情/恐怖,0.31244819543577956
花样厨神,剧情/喜剧/励志,0.3150199522232866
花漾,爱情/古装/动作,0.6463904387874972
花都之恋,爱情,0.19833796563683181
花香,爱情,0.19833796563683181
英雄之战,动作/冒险,0.7200106897111478
荒岛情未了,,0.1841949823263029
荒村凶间,惊悚/恐怖,0.11411022979894775
荒村怨灵,惊悚/恐怖,0.11411022979894775
荒野猎人,剧情/冒险/惊悚,0.45662086920219197
莫斯科离大同不远,剧情,0.049797689099942116
莫日根,动画/儿童/冒险,0.387648087529876
菊花台,爱情,0.19833796563683181
菜鸟,喜剧/爱情,0.4553859001980693
萧红,爱情,0.19833796563683181
落经山,动作/冒险/战争,0.7535613071468537
落跑吧，爱情,爱情/喜剧,0.4553859001980693
蒸发太平洋,科幻/冒险/悬疑,0.5361503631292287
蓝精灵2,动画,0.08751276410146716
蓝色骨头,剧情/音乐,0.05037066920303306
蔡李佛-极限拳速,,0.1841949823263029
藏羚王之雪域精灵,动画/冒险/喜剧,0.6403605985657222
虎胆龙威5,动作,0.4242107898081302
虐面人之死灵面膜,惊悚/悬疑,0.18608617749603007
蚁人,科幻/动作/冒险,0.885298255640561
蜂鸟特攻,动作/惊悚/犯罪,0.5920193862785131
蜜月计划,爱情/喜剧,0.4553859001980693
蜜月酒店杀人事件,惊悚/爱情/悬疑,0.3844241431328619
蜡笔总动员,动画/喜剧/家庭,0.3718244834664185
蝙蝠侠大战超人：正义黎明,动作/奇幻/冒险,0.7758552921087335
蝙蝠侠：黑暗骑士崛起,动作/犯罪/剧情/惊秫,0.5356528636960375
蝙蝠别墅,惊悚/悬疑,0.18608617749603007
血彩,惊悚,0.11102328019923217
血滴子,动作/武侠,0.4328566704411467
行歌坐月,,0.1841949823263029
街舞小子,歌舞,0.0045606393544468
被偷走的那五年,爱情/青春,0.25057328994106526
被解救的姜戈,动作/冒险/西部/犯罪,0.7790472422853623
被风吹过的记忆,爱情,0.19833796563683181
西柏坡,,0.1841949823263029
西柏坡2：王二小,动画,0.08751276410146716
西游新传2：真心话大冒险,动画/儿童/冒险/喜剧,0.6446960220911134
西游记之大圣归来,动画/动作,0.5117235539095973
西游记之大闹天宫,魔幻/动作/爱情,0.6611410821020749
西游记之孙悟空三打白骨精,奇幻/动作/喜剧,0.7371033267669532
西游降魔篇,魔幻/喜剧/冒险,0.5914401611213679
西湖传奇,动画,0.08751276410146716
西藏天空,剧情/历史/主旋律,0.05803387988676625
见习警员白忆男之初来乍到,剧情,0.049797689099942116
观音山,,0.1841949823263029
角逐,剧情/犯罪,0.106583005371093
解救吾先生,动作/犯罪,0.48099610607928106
触不可及,爱情/悬疑,0.27340086293362975
触发,剧情,0.049797689099942116
警察故事2013,动作/警匪,0.44835167816237176
警察日记,纪实/犯罪,0.06351480262459323
让熊猫飞,喜剧,0.2570479345612374
让爱绽放,爱情,0.19833796563683181
记忆望着我,剧情,0.049797689099942116
记忆碎片,惊悚/悬疑/犯罪,0.24287149376718095
许海峰的枪,运动,0.002310456751374343
诡八楼,惊悚/爱情,0.309361245836064
诡劫,惊悚/悬疑/爱情,0.3844241431328619
诡娃,惊悚/恐怖,0.11411022979894775
诡娃娃,惊悚/恐怖,0.11411022979894775
诡婴吉咪,惊悚,0.11102328019923217
诡宅,惊悚/悬疑,0.18608617749603007
诡影迷情,惊悚/恐怖/灵异,0.11434442089399915
诡打墙,惊悚/恐怖,0.11411022979894775
诡拼车,惊悚,0.11102328019923217
诡新娘,惊悚/爱情/恐怖,0.31244819543577956
诡替身,惊悚/恐怖,0.11411022979894775
诡梦凶铃,,0.1841949823263029
诡爱,惊悚/悬疑,0.18608617749603007
诡镇,惊悚,0.11102328019923217
诡魇,惊悚/悬疑,0.18608617749603007
诱狼,战争/历史/动作,0.4657082689475612
说说美丽世界,,0.1841949823263029
请把你的窗户打开,剧情,0.049797689099942116
请柬,剧情,0.049797689099942116
诺亚方舟漂流记,,0.1841949823263029
诺苏之鹰,动作,0.4242107898081302
谁hold住谁,喜剧,0.2570479345612374
谁偷了我的菜,喜剧,0.2570479345612374
谁动了我的梦想,爱情/喜剧,0.4553859001980693
谁的青春不热血之深流不息,,0.1841949823263029
谁的青春不迷茫,爱情/青春/友情,0.2545336778059246
谁说我们不会爱,爱情/青春,0.25057328994106526
谋杀似水年华,爱情/悬疑/犯罪,0.3301861792047806
谍·莲花,战争/悬疑,0.10861351473250372
谍影特工,动作/犯罪/惊悚,0.5920193862785134
谍影重重5,动作/悬疑/惊悚,0.6102969673041603
谍战锦屏山,剧情,0.049797689099942116
谎言大爆炸,喜剧/悬疑,0.3321108318580353
谎言西西里,爱情,0.19833796563683181
谜城,动作/犯罪/惊悚,0.5920193862785134
财神客栈,,0.1841949823263029
购物女王,爱情/喜剧,0.4553859001980693
贵族大盗,动作/喜剧,0.6812587243693676
赏金猎人,动作/喜剧/剧情,0.7310564134693098
赛尔号2：雷伊与迈尔斯,,0.1841949823263029
赛尔号4大电影：圣魔之战,动画/冒险,0.38331266400448477
赛尔号5：雷神崛起,动画/儿童/冒险,0.387648087529876
赛尔号之寻找凤凰神兽,,0.1841949823263029
赛尔号大电影3之战神联盟,动画,0.08751276410146716
赤焰战场,,0.1841949823263029
赤焰战场2,动作/喜剧/犯罪/惊悚,0.8490673208397507
赤狼蚁,警匪/剧情,0.0739385774541837
赤警威龙,动作/犯罪,0.48099610607928106
赤道,动作/犯罪,0.48099610607928106
走出迷林,剧情,0.049797689099942116
超人：钢铁之躯,动作/科幻/冒险,0.885298255640561
超凡蜘蛛侠2,科幻/动作/冒险,0.885298255640561
超级保镖,动作,0.4242107898081302
超级经纪人,爱情/都市,0.19950835035792705
超能兔战队,动画/喜剧,0.34456069866270456
超能太阳鸭,动画,0.08751276410146716
超能查派,科幻/动作/惊悚,0.7005216359367754
超能陆战队,动画/动作/喜剧,0.7687714884708347
超脑48小时,动作/犯罪/剧情,0.5307937951792232
超萌英雄,喜剧/爱情,0.4553859001980693
超蛙战士之威武教官,,0.1841949823263029
超越那一天,纪录片/音乐,0.003020328163371898
超验骇客,科幻/动作,0.5894983557375433
越位者,动作/犯罪,0.48099610607928106
越来越好之村晚,喜剧/贺岁,0.26275002579118983
跑出一片天,,0.1841949823263029
路口,爱情,0.19833796563683181
路边野餐,剧情/奇幻,0.10564229149752774
踏雪寻梅,剧情,0.049797689099942116
车在囧途,,0.1841949823263029
轩辕剑传奇,魔幻/武侠/古装/动作,0.4952906804407949
轩辕大帝,剧情,0.049797689099942116
转山,,0.1841949823263029
辛亥革命,,0.1841949823263029
辛巴达历险记2,动画,0.08751276410146716
辛巴达历险记2013,动画,0.08751276410146716
边区造,喜剧/悬疑/战争,0.3656614492937411
边境风云,,0.1841949823263029
达人也疯狂,喜剧,0.2570479345612374
过年好,喜剧,0.2570479345612374
过界男女,爱情,0.19833796563683181
近距离击杀,战争/悬疑,0.10861351473250372
返乡,剧情,0.049797689099942116
还魂之迷失曼谷,惊悚/悬疑,0.18608617749603007
这个大叔不太囧,喜剧/爱情,0.4553859001980693
这里是新疆,纪实/纪录片,0.009176834413723323
迷与狂,喜剧,0.2570479345612374
迷魂之密室逃脱,惊悚,0.11102328019923217
追你到天边,喜剧,0.2570479345612374
追凶者也,,0.1841949823263029
追梦英雄,剧情,0.049797689099942116
追爱大布局,爱情,0.19833796563683181
逃出生天3D,灾难/动作/冒险,0.7372991619279229
逆光飞翔,爱情,0.19833796563683181
逆境王牌,剧情,0.049797689099942116
逆袭,喜剧,0.2570479345612374
逆转胜,喜剧,0.2570479345612374
逗鸟外传：萌宝满天飞,,0.1841949823263029
通灵之六世古宅,惊悚/恐怖,0.11411022979894775
通灵神探,科幻/动作/悬疑/犯罪,0.7213465693054921
通道转兵,,0.1841949823263029
速度与激情5,,0.1841949823263029
速度与激情6,动作/犯罪/冒险,0.7767960059822988
速度与激情7,动作/犯罪/惊悚,0.5920193862785134
遍地狼烟,,0.1841949823263029
道士下山,喜剧/冒险/动作/古装/武侠,1.009546188247937
遗落战境,动作/冒险/科幻/惊悚,0.9963215358397931
遥远的拥抱,剧情,0.049797689099942116
遭遇海明威,爱情,0.19833796563683181
邋遢大王奇遇记,动画,0.08751276410146716
邓小平登黄山,纪实/传记,0.01834570084846613
那些年，我们一起追的女孩,,0.1841949823263029
那件疯狂的小事叫爱情,爱情/喜剧,0.4553859001980693
那岁月—刻骨铭心,剧情,0.049797689099942116
那是说着玩的,,0.1841949823263029
郑和1405：魔海寻踪,动画,0.08751276410146716
郭明义,,0.1841949823263029
都市童话,剧情,0.049797689099942116
都是手机惹的祸,喜剧,0.2570479345612374
鄂尔多斯骑士,剧情,0.049797689099942116
醉后一夜,,0.1841949823263029
里约大冒险,,0.1841949823263029
里约大冒险2,动画,0.08751276410146716
重来,,0.1841949823263029
重生爱人,爱情/青春,0.25057328994106526
重返20岁,喜剧/爱情/家庭/亲情,0.5009693381355877
重返地球,科幻/冒险/动作/亲情,0.9036179087743654
重返大海,动画,0.08751276410146716
野草莓,爱情/青春,0.25057328994106526
金刚狼2,动作,0.4242107898081302
金刚王：死亡救赎,动作/武侠,0.4328566704411467
金太狼的幸福生活,爱情/喜剧,0.4553859001980693
金牌流浪狗,喜剧,0.2570479345612374
金箍棒传奇,动画,0.08751276410146716
金箍棒传奇2,动画/喜剧/冒险,0.6403605985657222
金色时光,纪实/记录,0.0067689687429907976
钟馗伏魔：雪妖魔灵,魔幻/爱情,0.2369302922939447
钢刀,动作/战争,0.457761407243836
钢板咏叹调,喜剧,0.2570479345612374
钢琴木马,爱情/悬疑,0.27340086293362975
钢铁侠3,科幻/动作/冒险,0.885298255640561
钢铁，是这样炼成的,纪实,0.0067294863534423715
钱学森,,0.1841949823263029
铁娘子：坚固柔情,纪录片/传记,0.014063562555304708
铁拳,,0.1841949823263029
铁甲钢拳,,0.1841949823263029
铁线虫入侵,惊悚/灾难,0.1283117524160072
铁血娇娃,动作/冒险,0.7200106897111478
铁血残阳,战争/纪录片,0.035997965495986765
铁血精英,,0.1841949823263029
铜雀台,动作/历史,0.43215765151185537
铠甲勇士之雅塔莱斯,动画,0.08751276410146716
银河护卫队,动作/冒险/科幻,0.885298255640561
锁里,战争,0.03355061743570581
镇海保卫战,战争/历史,0.04149747913943099
长江7号：超萌特攻队,动画/喜剧/家庭,0.3718244834664185
长江图,爱情/奇幻,0.2541825680344174
门巴将军,纪实/传记,0.01834570084846613
门球健将,,0.1841949823263029
闪魂,惊悚/犯罪,0.16780859647038304
闯入者,剧情/犯罪,0.106583005371093
闯入迷宅,喜剧/动作,0.6812587243693676
闯堂兔,,0.1841949823263029
闯堂兔2疯狂马戏团,动画/喜剧/冒险/儿童,0.6446960220911134
闹在碗中,喜剧,0.2570479345612374
闺蜜,爱情/青春,0.25057328994106526
阳光总在风雨后,爱情,0.19833796563683181
阳光留守,纪实/儿童,0.01106490987883359
阿嬷的梦中情人,爱情/喜剧,0.4553859001980693
阿里巴巴2所罗门封印,动画/喜剧/冒险,0.6403605985657222
阿里巴巴大盗奇兵,动画/喜剧/冒险,0.6403605985657222
陆垚知马俐,爱情/喜剧,0.4553859001980693
陌路惊笑,惊悚,0.11102328019923217
陪安东尼度过漫长岁月,爱情,0.19833796563683181
隔壁惊魂,惊悚,0.11102328019923217
隔窗有眼,惊悚/惊秫/悬疑,0.19094524601284443
雏鸟的天空,剧情,0.049797689099942116
雨中的树,纪实/传记,0.01834570084846613
雨夜惊魂,惊悚/恐怖,0.11411022979894775
雨果,,0.1841949823263029
雪国列车,科幻,0.16528756592941313
雪花秘扇,,0.1841949823263029
零点杀机,惊悚/恐怖,0.11411022979894775
雷神,,0.1841949823263029
雷神2：黑暗世界,动作,0.4242107898081302
雷锋在1959,纪实,0.0067294863534423715
雷锋的微笑,纪实,0.0067294863534423715
霍比特人1：意外旅程,奇幻/冒险,0.35164450230060323
霍比特人：五军之战,奇幻/冒险/动作,0.7758552921087335
霍比特人：史矛革之战,奇幻/冒险/剧情/动作,0.8256529812086756
露水红颜,爱情,0.19833796563683181
霸王别姬（京剧）,,0.1841949823263029
霹雳囧花,喜剧/动作,0.6812587243693676
青春搏击,,0.1841949823263029
青春时光,爱情/青春,0.25057328994106526
青春派,爱情/青春,0.25057328994106526
青春笔记,爱情,0.19833796563683181
青春雷锋,纪实/传记,0.01834570084846613
青涩日记,喜剧/爱情,0.4553859001980693
青蛙总动员,动画/冒险,0.38331266400448477
青蛙王国,动画,0.08751276410146716
青蛙王国之冰冻大冒险,动画/喜剧/冒险,0.6403605985657222
非你勿扰,爱情/喜剧,0.4553859001980693
非同小可,爱情/励志,0.20651229419893885
非常幸运,爱情/冒险/喜剧,0.7511858001010869
非常绑匪,喜剧,0.2570479345612374
非常营救,,0.1841949823263029
非狐外传,爱情/古装/喜剧/魔幻,0.5178199101977174
非秀不可,爱情/都市/励志,0.2076826789200341
面孔,剧情,0.049797689099942116
顺风车,喜剧/爱情,0.4553859001980693
顾家姆妈,剧情,0.049797689099942116
风云1927,战争/历史,0.04149747913943099
风口青春,爱情/喜剧,0.4553859001980693
风暴,动作/警匪,0.44835167816237176
风雨日升昌,纪实,0.0067294863534423715
飘落的羽毛,爱情,0.19833796563683181
飞天,,0.1841949823263029
飞扬的青春,,0.1841949823263029
飞越老人院,,0.1841949823263029
飞跃地心,动画/儿童/灾难,0.1091366598436334
飞鱼秀,纪实/记录,0.0067689687429907976
飞鹰艾迪,喜剧/运动/传记,0.2709746058076355
饥饿游戏,,0.1841949823263029
饥饿游戏2:星火燎原,动作/科幻/冒险/惊悚,0.9963215358397931
饥饿游戏3：嘲笑鸟（上）,动作/科幻/冒险/惊悚,0.9963215358397931
饥饿游戏3：嘲笑鸟（下）,动作/科幻/冒险/惊悚,0.9963215358397931
香气,爱情,0.19833796563683181
马小乐之玩具也疯狂,动画,0.08751276410146716
马达加斯加3,,0.1841949823263029
马达加斯加的企鹅,动画/喜剧/悬疑,0.41962359595950244
马达加斯加：狐猴之岛,剧情/科教片,0.049797689099942116
驯龙高手2,动画,0.08751276410146716
骇战,科幻/爱情/悬疑,0.4386884288630428
高举爱,,0.1841949823263029
高海拔之恋2,,0.1841949823263029
高跟鞋先生,喜剧/爱情,0.4553859001980693
高铁英雄,动画,0.08751276410146716
魁拔,,0.1841949823263029
魁拔Ⅲ战神崛起,动画,0.08751276410146716
魁拔之大战元泱界,动画,0.08751276410146716
魔兽,动作/冒险/奇幻/战争,0.8094059095444394
魔卡行动,动作/喜剧,0.6812587243693676
魔境仙踪,动作/冒险/奇幻,0.7758552921087335
魔宫魅影,惊悚/悬疑/爱情/剧情,0.43422183223280403
魔幻仙踪,动画,0.08751276410146716
魔比斯环3D,动画/科幻/冒险,0.5486002299338979
魔法老师,喜剧/科幻,0.4223355004906506
魔警,动作,0.4242107898081302
魔轮,惊悚/悬疑,0.18608617749603007
魔都凶音,惊悚/恐怖,0.11411022979894775
魔镜,惊悚/恐怖,0.11411022979894775
魔镜奇缘,动画/家庭/冒险,0.41057644880819877
鲨滩,惊悚/恐怖/剧情,0.16390791889888984
鸣梁海战,战争/动作,0.457761407243836
鹰笛·雪莲,剧情/儿童/冒险,0.34993301252835096
麦兜·我和我妈妈,,0.1841949823263029
麦兜·饭宝奇兵,动画,0.08751276410146716
麦兜当当伴我心,,0.1841949823263029
麦兜我和我妈妈,动画/家庭/喜剧,0.3718244834664185
黄克功案件,剧情/历史,0.0577445508036673
黄河,歌舞/音乐/主旋律,0.005422948540636692
黄金大劫案,,0.1841949823263029
黄金时代,爱情/传记,0.20995418013185557
黄金福将,喜剧/爱情,0.4553859001980693
黄飞鸿之英雄有梦,动作/爱情/武侠/功夫,0.6330959687197033
黎明之眼,战争/历史,0.04149747913943099
黑暗中的救赎,,0.1841949823263029
黑月,惊悚/悬疑,0.18608617749603007
黑海夺金,,0.1841949823263029
黑猫警长之翡翠之星,动画/喜剧/科幻/动作,0.934059054400248
黑瞳,惊悚/悬疑,0.18608617749603007
黑衣人3,,0.1841949823263029
默守那份情,爱情,0.19833796563683181
鼠来宝4：萌在囧途,动画/冒险/喜剧,0.6403605985657222
龙之谷：破晓奇兵,动画/爱情,0.285850729738299
龙凤呈祥,剧情/戏曲,0.04982940672407975
龙在哪里?,动画,0.08751276410146716
龙拳小子,动作/喜剧,0.6812587243693676
龙潭夺宝,动作,0.4242107898081302
龙门飞甲,,0.1841949823263029
龙骑侠,动画/儿童/冒险,0.387648087529876
龙骧虎跃,,0.1841949823263029
龟兔再跑,动画,0.08751276410146716
有这样一个医生,剧情,0.049797689099942116
县委书记焦裕禄（豫剧）,歌舞/戏曲,0.004592356978584431
保山,剧情,0.049797689099942116
白石山下一家人,剧情,0.049797689099942116
清明,[],7.532073329420967e-05
初一,[],7.532073329420967e-05
我和我们,[],7.532073329420967e-05
水墨大别山,[],7.532073329420967e-05
血证一九二八,剧情,0.049797689099942116
禁锢,[],7.532073329420967e-05
地球四季,,0.1841949823263029
007：大破量子危机,,0.1841949823263029
18岁18天,,0.1841949823263029
2014艺术影院第一批篇目,,0.1841949823263029
2015年1月艺术影院国产片,,0.1841949823263029
2015法国新浪潮电影回顾展,,0.1841949823263029
2016国家大剧院国际歌剧电影展,,0.1841949823263029
2016年乌兹别克斯坦电影周,,0.1841949823263029
2016年国家大剧院国际歌剧电影展,,0.1841949823263029
2016年意大利电影展映,,0.1841949823263029
2016新西兰电影节,,0.1841949823263029
2016法国电影展映活动,,0.1841949823263029
405谋杀案,,0.1841949823263029
5颗子弹,,0.1841949823263029
80’后,,0.1841949823263029
CCG EXPO动画电影展,,0.1841949823263029
CCG EXPO动画电影展映,,0.1841949823263029
N见钟情,,0.1841949823263029
X战警2,,0.1841949823263029
X战警：背水一战,,0.1841949823263029
“杏”福来敲门,,0.1841949823263029
一不留神,,0.1841949823263029
一个和八个,,0.1841949823263029
一个老师的学校,,0.1841949823263029
一八九四&middot;甲午大海战,,0.1841949823263029
一兵一卒,,0.1841949823263029
一剑钟情,,0.1841949823263029
一句顶一万句,,0.1841949823263029
一只狗的大学时光,,0.1841949823263029
一江明烛,,0.1841949823263029
一生有爱,,0.1841949823263029
一诺重如山,,0.1841949823263029
一路有你,,0.1841949823263029
七小罗汉,,0.1841949823263029
三七情缘,,0.1841949823263029
