铁血残阳,战争/纪录片,2015/9/17,,,北方联合影视集团有限公司,理查德·安德森,,5.4,1,1
铁血精英,,2013/1/4,杰森·斯坦森,Myndform ,Palomar Pictures Corporation ;,加里·麦肯德莱;,,3351.85,2,2
铜雀台,动作/历史,2012/9/26,牛犇,华夏电影发行有限责任公司,华夏电影发行有限责任公司,赵林山;,,10606.6,1,1
铠甲勇士之雅塔莱斯,动画,2014/10/1,曾祥程,华夏电影发行有限责任公司,北京光线影业有限公司,郑国伟;,,4441.7,1,1
银河护卫队,动作/冒险/科幻,2014/10/10,范·迪塞尔,华夏电影发行有限责任公司;,惊奇娱乐公司,詹姆斯·古恩;,,59656,1,1
锁里,战争,2014/12/30,幺依田,北京中外世纪影视文化传播有限公司;,三亚赫迪文化发展有限公司;,江流;,,0,1,1
镇海保卫战,战争/历史,2014/5/30,邬倩倩,,国家新闻出版广电总局电影卫星频道节目制作中心,张鑫;,,126.5,1,1
长江7号：超萌特攻队,动画/喜剧/家庭,2015/9/26,徐娇,永乐影业;,雪浪码头无锡传媒有限公司,简耀宗;,,832.6,1,1
长江图,爱情/奇幻,2016/9/9,秦昊,华夏电影发行有限责任公司,华夏电影发行有限责任公司,杨超,王彧,255.93,1,1
门巴将军,纪实/传记,2013/10/1,刘之冰,紫岚德纳影视文化传媒（北京）有限公司;,紫岚德纳影视文化传媒（北京）有限公司;,马会雷;,,37.8,1,1
门球健将,,2013/11/14,卢奇,,,,,0.09,2,2
闪魂,惊悚/犯罪,2014/2/21,李伟,北京中外世纪影视文化传播有限公司;,北京多维视野文化传媒有限公司,戴维;,,538.5,1,1
闯入者,剧情/犯罪,2015/4/30,秦海璐,华夏电影发行有限责任公司;,北京冬春文化传播有限公司,王小帅;,,1003.6,1,1
闯入迷宅,喜剧/动作,2014/9/26,杨卿,,,王繁钦;,,0.1,1,1
闯堂兔,,2013/5/1,,,武汉玛雅动漫有限公司;,曾宪林;,,101.72,2,2
闯堂兔2疯狂马戏团,动画/喜剧/冒险/儿童,2015/1/1,,江苏幸福蓝海院线有限责任公司,武汉玛雅动漫有限公司,曾宪林;,,2102.4,1,1
闹在碗中,喜剧,2014/1/14,李骏诚,,厦门皓月文化传媒有限公司;,章国庆;,,501.1,1,1
闺蜜,爱情/青春,2014/7/30,钟汉良,华夏电影发行有限责任公司,华夏电影发行有限责任公司,黄真真;,,20490.7,1,1
阳光总在风雨后,爱情,2015/4/28,赵毅,北京豪杰时代文化传播有限公司;,北京华越世纪影视文化有限公司;,武洪武;,,1.1,1,1
阳光留守,纪实/儿童,2013/6/1,任月丽;,华夏电影发行有限责任公司;,华夏电影发行有限责任公司,宁敬武;,,4.5,1,1
阿嬷的梦中情人,爱情/喜剧,2013/2/22,彭鹏,,宝米数位有限公司,北村丰晴,,47.3,1,1
阿里巴巴2所罗门封印,动画/喜剧/冒险,2016/4/30,,北京锋尚锐志文化传媒有限公司,北京锋尚锐志文化传媒有限公司,郑成峰;,,618.8,1,1
阿里巴巴大盗奇兵,动画/喜剧/冒险,2015/5/23,,世纪环球电影院线发展有限公司,北京锋尚锐志文化传媒有限公司,郑成峰;,,1575.1,1,1
陆垚知马俐,爱情/喜剧,2016/7/15,郭涛,上海电影股份有限公司影视发行分公司,华谊兄弟传媒股份有限公司,文章;,王中磊,19202.5,1,1
陌路惊笑,惊悚,2015/4/17,张峻宁,北京银翼文化传媒有限公司;,上海满满额文化传播有限公司,三木单丹;,,156.7,1,1
陪安东尼度过漫长岁月,爱情,2015/11/13,江一燕,华夏电影发行有限责任公司,北京光线影业有限公司,秦小珍;,,6264.7,1,1
隔壁惊魂,惊悚,2016/4/8,石雨晴,北京拾月国际影视文化传媒有限公司,北京中高精彩文化传媒有限公司;,邢博;,,104.5,1,1
隔窗有眼,惊悚/惊秫/悬疑,2013/8/28,胡明,广州美亚华天下电影发行有限公司,北京广电影视传媒有限公司,刘奋斗;,,175.4,1,1
雏鸟的天空,剧情,2016/1/19,李凤绪,杭州辉煌文化传播有限公司,杭州明朗影视制作有限公司,占俊科;,徐海刚,2.7,1,1
雨中的树,纪实/传记,2012/9/19,刘佩琦,,,尹力;,,2391.7,1,1
雨夜惊魂,惊悚/恐怖,2015/11/6,董玉峰,深圳金蔷薇电影发行有限公司,北京鱼化龙文化传播有限公司,刘天荣;,,246,1,1
雨果,,2013/1/31,萨莎·拜伦·科恩,哥伦比亚影片公司,派拉蒙影业公司,马丁·斯科塞斯;,,2009.18,2,2
雪国列车,科幻,2014/3/17,克里斯·埃文斯,,韩国希杰娱乐株式会社;,奉俊昊;,,7485.9,1,1
雪花秘扇,,2013/11/18,姜武,上海电影股份有限公司影视发行分公司,上海电影（集团）有限公司,王颖;,,3499.18,2,2
零点杀机,惊悚/恐怖,2015/10/16,周杰,河南视界文化传媒有限公司,河南视界文化传媒有限公司,王择谚;,,46.6,1,1
雷神,,2013/11/7,安东尼·霍普金斯,Argentina Video Home ,派拉蒙影业公司,肯尼思·布拉纳;,,9008.62,2,2
雷神2：黑暗世界,动作,2013/11/8,安东尼·霍普金斯,华夏电影发行有限责任公司;,美国漫威影业公司;,艾伦·泰勒;,,34239.9,1,1
雷锋在1959,纪实,2013/3/5,刘之冰,华夏电影发行有限责任公司;,八一电影制片厂,宁海强;,,51.7,1,1
雷锋的微笑,纪实,2013/3/5,巫刚,华夏电影发行有限责任公司;,八一电影制片厂,张玉中;,,45,1,1
霍比特人1：意外旅程,奇幻/冒险,2013/2/22,奥兰多·布鲁姆,米高梅电影公司;,新线电影公司;,彼得·杰克逊;,,31628.7,1,1
霍比特人：五军之战,奇幻/冒险/动作,2015/1/23,奥兰多·布鲁姆,,新线电影公司,彼得·杰克逊;,,76607.7,1,1
霍比特人：史矛革之战,奇幻/冒险/剧情/动作,2014/2/21,奥兰多·布鲁姆,米高梅电影公司;,新线电影公司,彼得·杰克逊;,,46272.9,1,1
露水红颜,爱情,2014/11/7,王学兵,华夏电影发行有限责任公司,华夏电影发行有限责任公司,高希希;,,6636.9,1,1
霸王别姬（京剧）,,2015/5/5,史依弘,,上海电影（集团）有限公司;,滕俊杰;,,98.41,2,2
霹雳囧花,喜剧/动作,2016/2/26,周秀娜,中国电影集团公司;,狮子山制作有限公司,卓韵芝;,,8.3,1,1
青春搏击,,2016/5/20,李颖,,云南民族电影制片厂,王俊,,16.78,2,2
青春时光,爱情/青春,2014/11/28,彤阳,北京金亿乾坤影视文化传媒有限公司,深圳华玺文化传媒有限公司;,王静儿;,,7.3,1,1
青春派,爱情/青春,2013/8/2,秦海璐,,国家新闻出版广电总局电影卫星频道节目制作中心,刘杰;,,2813.3,1,1
青春笔记,爱情,2015/12/15,,,深圳诺亚星光文化传播有限公司;,,,0,1,1
青春雷锋,纪实/传记,2013/3/4,成泰燊,,湖南潇影第二影业有限公司,刘一君;,,99.7,1,1
青涩日记,喜剧/爱情,2016/1/22,陈赋,三月谷雨（北京）文化传媒有限公司,北京灵思沸点影业有限公司,谢悠;,裴蓓;,45.5,1,1
青蛙总动员,动画/冒险,2016/4/30,李金燕,北京基点影视文化传媒有限公司,北京海晏和清影视文化有限公司,杨仁贤;,,1008.6,1,1
青蛙王国,动画,2013/12/28,姜瑰瑾,万达影视传媒有限公司;,航美传媒集团,尼尔森·申;,,1776.9,1,1
青蛙王国之冰冻大冒险,动画/喜剧/冒险,2016/2/19,孙楠,北京亚细亚影视制作发行有限公司,吉林禹硕影视传媒股份有限公司,彭飞,,434.2,1,1
非你勿扰,爱情/喜剧,2015/8/20,张磊,浙江东阳四月天影视文化有限公司;,北京大华影语文化传播有限公司,赵艺然;,,46.4,1,1
非同小可,爱情/励志,2016/1/29,孙海英,深圳善为影业股份有限公司,河北电影制片厂,李宝生;,,5.2,1,1
非常幸运,爱情/冒险/喜剧,2013/9/17,章子怡,,威秀影业,邓尼·戈登;,,13711.7,1,1
非常绑匪,喜剧,2012/6/29,姜武,,奥山影视文化湖北有限公司;,李学兵;,,192.5,1,1
非常营救,,2016/2/18,任帅,上海善喜影视传媒有限公司,浙江天翔影视文化有限公司;,毛坚,,138.12,2,2
非狐外传,爱情/古装/喜剧/魔幻,2014/3/14,林雪,广东大地电影院线有限公司,珠江电影集团有限公司,钱升玮;,,609.4,1,1
非秀不可,爱情/都市/励志,2013/6/14,佴文,四川通达艺鑫影视文化传播有限公司,四川通达艺鑫影视文化传播有限公司;,钱路劼;,,33.8,1,1
面孔,剧情,2014/12/31,,,北京格里芬影视文化传媒有限公司;,,,0,1,1
顺风车,喜剧/爱情,2015/6/5,王凯,北京维森纳瑞影视文化有限公司;,武汉世纪恒星影视文化发展有限公司,岳晓琳,,51.1,1,1
顾家姆妈,剧情,2014/4/10,,,苏州市滑稽剧团,,,0,1,1
风云1927,战争/历史,2014/5/23,巫刚,华夏电影发行有限责任公司,八一电影制片厂,张玉中;,,107.6,1,1
风口青春,爱情/喜剧,2016/1/29,姜怡伊,天雄圣视（北京）文化传媒有限公司;,北京嘉合映画影视文化传媒有限公司,周晓鹏;,,4.9,1,1
风暴,动作/警匪,2013/12/12,胡军,上海电影股份有限公司影视发行分公司,香港银都机构有限公司,袁锦麟;,,30833.9,1,1
风雨日升昌,纪实,2015/12/18,阎维文,,八一电影制片厂,郭继政;,,0.6,1,1
飘落的羽毛,爱情,2013/11/29,郑晓东,,宝米数位有限公司,王艺;,,32.2,1,1
飞天,,2013/2/22,巫刚,华夏电影发行有限责任公司;,八一电影制片厂;,沈东,,6009.02,2,2
飞扬的青春,,2016/5/19,普超英,,北京艺海星光国际文化发展有限公司,陶明喜;,,5.05,2,2
飞越老人院,,2013/4/17,牛犇,大盛国际传媒（北京）有限公司;,北京电影学院青年电影制片厂,张杨;,,525.84,2,2
飞跃地心,动画/儿童/灾难,2014/8/9,龚蓓苾,,重庆享弘影视股份有限公司;,陈苗;,,32.4,1,1
飞鱼秀,纪实/记录,2014/10/23,喻舟,艺东方影视创意工场;,清影互动（北京）广告有限公司,孙虹;,,33.2,1,1
飞鹰艾迪,喜剧/运动/传记,2016/3/18,克里斯托弗·沃肯,20世纪福克斯电影公司,Studio Babelsberg ,德克斯特·弗莱彻;,,670.5,1,1
饥饿游戏,,2013/11/21,伊丽莎白·班克斯,华夏电影发行有限责任公司,狮门影业公司;,加里·罗斯;,,17465.12,2,2
饥饿游戏2:星火燎原,动作/科幻/冒险/惊悚,2013/11/21,伊丽莎白·班克斯,,狮门影业公司;,弗朗西斯·劳伦斯;,,17194.2,1,1
饥饿游戏3：嘲笑鸟（上）,动作/科幻/冒险/惊悚,2015/2/8,伊丽莎白·班克斯,华夏电影发行有限责任公司;,狮门影业公司;,弗朗西斯·劳伦斯;,,22497.9,1,1
饥饿游戏3：嘲笑鸟（下）,动作/科幻/冒险/惊悚,2015/11/20,伊丽莎白·班克斯,华夏电影发行有限责任公司;,狮门影业公司;,弗朗西斯·劳伦斯;,,14349.4,1,1
香气,爱情,2014/8/15,安琥,华夏电影发行有限责任公司,立卓兴宇影视传媒广告（北京）有限公司,曾翠珊;,,239.1,1,1
马小乐之玩具也疯狂,动画,2016/4/30,李佳怡,北京环鹰时代文化传媒有限公司;,中影动画产业有限公司,黄军;,,741.8,1,1
马达加斯加3,,2013/5/3,布莱恩·科兰斯顿,派拉蒙影业公司,美国梦工厂影片公司;,埃里克·达尼尔,,20987.36,2,2
马达加斯加的企鹅,动画/喜剧/悬疑,2014/11/14,本尼迪克特·康伯巴奇,华夏电影发行有限责任公司;,,埃里克·达尼尔,,25321.8,1,1
马达加斯加：狐猴之岛,剧情/科教片,2016/2/5,摩根·弗里曼;,,,,,0,1,1
驯龙高手2,动画,2014/8/14,白百何,华夏电影发行有限责任公司;,美国梦工厂影片公司,迪恩·德布洛斯;,,40324.2,1,1
骇战,科幻/爱情/悬疑,2013/3/14,陈柏霖,,影市堂股份有限公司,林世勇;,,299.4,1,1
高举爱,,2013/2/7,恬妞,乐视影业（北京）有限公司;,寰宇娱乐有限公司,邱礼涛;,,387.58,2,2
高海拔之恋2,,2013/2/14,恬妞,广州美亚华天下电影发行有限公司;,香港寰亚电影有限公司,杜琪峰;,,2141.61,2,2
高跟鞋先生,喜剧/爱情,2016/2/14,陈学冬,乐视影业（北京）有限公司;,乐视影业（北京）有限公司,陆可;,,12994.5,1,1
高铁英雄,动画,2013/8/16,李正翔,华夏电影发行有限责任公司;,华夏电影发行有限责任公司,吴治邦;,,118.7,1,1
魁拔,,2012/12/31,张磊,,上海炫动传播股份有限公司,王川;,,499.41,2,2
魁拔Ⅲ战神崛起,动画,2014/10/1,王凯,万达影视传媒有限公司;,北京青青树动漫科技有限公司,王川;,,2430.8,1,1
魁拔之大战元泱界,动画,2013/5/31,王凯,天津博纳文化传媒有限公司;,天津市滨海新区青青树动漫科技有限公司;,王川;,,2529.9,1,1
魔兽,动作/冒险/奇幻/战争,2016/6/8,崔维斯·费米尔,United International Pictures (UIP) ,华谊兄弟传媒股份有限公司,邓肯·琼斯;,nicholas s. carpenter,147195.3,1,1
魔卡行动,动作/喜剧,2015/10/16,张馨予,上海华宇电影股份有限公司,上海华宇电影股份有限公司,姜国民;,,282.7,1,1
魔境仙踪,动作/冒险/奇幻,2013/3/29,比尔·考布斯,,华特·迪斯尼影片公司,山姆·雷米;,,16421.9,1,1
魔宫魅影,惊悚/悬疑/爱情/剧情,2016/4/29,李菁,华夏电影发行有限责任公司,博纳影视娱乐有限公司,叶伟民,文隽;,8842.1,1,1
魔幻仙踪,动画,2014/5/30,,北京安石英纳影视文化有限公司,浙江中南卡通股份有限公司,方磊;,,2186.6,1,1
魔比斯环3D,动画/科幻/冒险,2015/10/30,马克·哈米尔,北京新华环球影视文化传播有限公司,环球数码媒体科技研究（深圳）有限公司;,格兰·柴卡;,,92.1,1,1
魔法老师,喜剧/科幻,2016/9/9,西蒙·佩吉,Océan Films ,Bill and Ben Productions ,特瑞·琼斯;,迈克·麦达沃伊,699.6,1,1
魔警,动作,2014/4/18,张家辉,,香港银都机构有限公司,林超贤;,,10833.1,1,1
魔轮,惊悚/悬疑,2016/7/1,金世佳,基美影业,基美影业,王早;,高敬东;,783.9,1,1
魔都凶音,惊悚/恐怖,2016/7/22,姜雯,北京麦特文化发展有限公司,麦特影视文化传媒（天津）有限公司,彭鹏华;,李继贤,414.8,1,1
魔镜,惊悚/恐怖,2015/9/25,孙坚,北京安石英纳影视文化有限公司,浙江东阳天娱影视文化有限公司,彭发,,1038.9,1,1
魔镜奇缘,动画/家庭/冒险,2015/9/3,,世纪环球电影院线发展有限公司,北京锋尚锐志文化传媒有限公司,郑成峰;,,1584.9,1,1
鲨滩,惊悚/恐怖/剧情,2016/6/24,布莱特·卡伦,United International Pictures (UIP) ,哥伦比亚电影公司,佐米·希尔拉;,佐米·希尔拉,5373.49,1,1
鸣梁海战,战争/动作,2014/12/12,大谷庆彦,北京派格太合泛在文化传媒有限公司;,韩国希杰娱乐株式会社;,金汉珉;,,2674.9,1,1
鹰笛·雪莲,剧情/儿童/冒险,2015/8/19,陈瑾,禾木恩泽文化传媒(北京）有限公司,深圳前海泰东文化传媒有限公司,李艳秋,,7.5,1,1
麦兜·我和我妈妈,,2016/5/19,黄磊,珠江影业传媒股份有限公司;,新华展望传媒有限公司;,李俊民,,4439.04,2,2
麦兜·饭宝奇兵,动画,2016/7/22,金刚,新华展望传媒有限公司,新华展望传媒有限公司,谢立文;,谢立文,457.59,1,1
麦兜当当伴我心,,2013/7/18,许飞,上海电影股份有限公司影视发行分公司,新华展望传媒有限公司,谢立文;,,4693.14,2,2
麦兜我和我妈妈,动画/家庭/喜剧,2014/10/1,黄磊,珠江影业传媒股份有限公司;,新华展望传媒有限公司;,李俊民,,4439,1,1
黄克功案件,剧情/历史,2014/12/4,王凯,上海电影（集团）有限公司,上海电影（集团）有限公司,王放放;,,227.4,1,1
黄河,歌舞/音乐/主旋律,2015/9/20,濮存昕,华夏电影发行有限责任公司;,华夏电影发行有限责任公司,滕文骥,,5.6,1,1
黄金大劫案,,2013/3/29,郭涛,北京小马奔腾文化传媒股份有限公司;,东阳映月影视文化传媒有限公司;,宁浩;,,15006.58,2,2
黄金时代,爱情/传记,2014/10/1,王志文,星美(北京)影业有限公司,安乐影片有限公司,许鞍华;,,5156.4,1,1
黄金福将,喜剧/爱情,2015/1/23,刘桦,上海凯羿影视传播有限公司,深圳世冠娱乐文化传播有限公司;,王伟;,,125.4,1,1
黄飞鸿之英雄有梦,动作/爱情/武侠/功夫,2014/11/21,杨颖,安乐（北京）电影发行有限公司,安乐影片有限公司,周显扬;,,18422.8,1,1
黎明之眼,战争/历史,2014/9/18,吕小龙,北京万龙飞腾影视文化传媒有限公司;,广西电影集团有限公司,吕小龙;,,29.6,1,1
黑暗中的救赎,,2016/4/11,任泉,万达影视传媒有限公司;,浩安（北京）影视文化传媒有限公司,安战军;,,109.26,2,2
黑月,惊悚/悬疑,2014/11/7,贾之海,大衍文化传媒（北京）有限公司,昆仑映画影视文化传媒（北京）有限公司,曹霁;,,96.8,1,1
黑海夺金,,2016/9/8,康斯坦丁·哈宾斯基,Universal Home Entertainment ,焦点电影公司,凯文·麦克唐纳;,凯文·麦克唐纳,224.87,2,2
黑猫警长之翡翠之星,动画/喜剧/科幻/动作,2015/8/7,詹佳,珠江影业传媒股份有限公司,上海电影（集团）有限公司,于胜军,,7048.1,1,1
黑瞳,惊悚/悬疑,2015/1/23,赵文瑄;,,珠江电影集团有限公司,杜云萍;,,986.1,1,1
黑衣人3,,2013/5/3,乔什·布洛林,华夏电影发行有限责任公司;,哥伦比亚影片公司;,巴里·索南菲尔德;,,50301.8,2,2
默守那份情,爱情,2015/7/1,黄奕,北京九州同映数字电影院线有限公司,北京九州同映数字电影院线有限公司,曾剑锋;,,81.7,1,1
鼠来宝4：萌在囧途,动画/冒险/喜剧,2016/1/26,贾斯汀·朗,20世纪福克斯电影公司,Fox 2000 Pictures ,沃尔特·拜克;,,6265,1,1
龙之谷：破晓奇兵,动画/爱情,2014/7/31,徐娇,华夏电影发行有限责任公司;,华夏电影发行有限责任公司,宋岳峰;,,5740.9,1,1
龙凤呈祥,剧情/戏曲,2014/1/29,李维康,,,保尔夫,,11.8,1,1
龙在哪里?,动画,2015/10/23,章子怡,北京星美影视发行有限公司;,北京德稻教育投资有限公司,胡陞忠;,,2077.8,1,1
龙拳小子,动作/喜剧,2016/8/2,童菲,爱奇艺影业（北京）有限公司,北京一响天开文化传媒有限公司,陶声,,495.4,1,1
龙潭夺宝,动作,2015/4/21,张宝雯,,北京蒙太奇环球影业有限公司;,陶明喜;,,0,1,1
龙门飞甲,,2013/1/1,李连杰,,博纳影视娱乐有限公司,徐克;,,54000.52,2,2
龙骑侠,动画/儿童/冒险,2015/1/1,,北京华映星球国际文化发展有限公司;,北京卡酷动画卫视,刘可欣;,,1046.6,1,1
龙骧虎跃,,2014/12/22,陈之辉,,河南山川影视文化传播有限公司,刘一炜;,,0.21,2,2
龟兔再跑,动画,2014/9/6,,广州金逸影视传媒股份有限公司,珠海天娱影视制作有限公司;,郑崇炘;,,1172.6,1,1
有这样一个医生,剧情,2012/11/30,,,,,,17.6,1,1
县委书记焦裕禄（豫剧）,歌舞/戏曲,2014/4/2,,,,,,57.1,1,1
保山,剧情,2015/6/30,,,,,,0,1,1
白石山下一家人,剧情,2015/12/4,,,,,,0,1,1
清明,[],2016/1/19,,,,,,0,1,1
初一,[],2016/2/6,,,,,,0,1,1
我和我们,[],2014/5/20,,,,,,599.5,1,1
水墨大别山,[],2015/8/20,,,,,,599.1,1,1
血证一九二八,剧情,2016/4/27,,,,,,0.5,1,1
禁锢,[],2016/5/27,,,,,,0,1,1
地球四季,,2016/9/27,,,,,,101.28,2,1
007：大破量子危机,,2013/1/20,,,,,,26.1,2,2
18岁18天,,2015/3/7,,,,,,0.59,2,2
2014艺术影院第一批篇目,,2015/2/25,,,,,,10.02,2,2
2015年1月艺术影院国产片,,2015/2/8,,,,,,0.08,2,2
2015法国新浪潮电影回顾展,,2015/3/19,,,,,,13.07,2,2
2016国家大剧院国际歌剧电影展,,2016/7/30,,,,,,7.11,2,2
2016年乌兹别克斯坦电影周,,2016/6/28,,,,,,0.8,2,2
2016年国家大剧院国际歌剧电影展,,2016/7/29,,,,,,32.38,2,2
2016年意大利电影展映,,2016/8/26,,,,,,0.21,2,2
2016新西兰电影节,,2016/5/19,,,,,,0.05,2,2
2016法国电影展映活动,,2016/5/18,,,,,,20.65,2,2
405谋杀案,,2013/3/3,,,,,,0.4,2,2
5颗子弹,,2013/5/28,,,,,,0.02,2,2
80’后,,2014/2/21,,,,,,0.05,2,2
CCG EXPO动画电影展,,2016/7/16,,,,,,23.73,2,2
CCG EXPO动画电影展映,,2016/7/16,,,,,,10.75,2,2
N见钟情,,2015/1/3,,,,,,2.27,2,2
X战警2,,2014/5/22,,,,,,42.66,2,2
X战警：背水一战,,2013/10/24,,,,,,15.64,2,2
“杏”福来敲门,,2015/3/12,,,,,,4.25,2,2
一不留神,,2013/2/22,,,,,,2.67,2,2
一个和八个,,2014/5/18,,,,,,0.05,2,2
一个老师的学校,,2015/8/27,,,,,,487,2,2
一八九四&middot;甲午大海战,,2014/10/16,,,,,,413.72,2,2
一兵一卒,,2014/12/22,,,,,,0.13,2,2
一剑钟情,,2014/12/30,,,,,,0.01,2,2
一句顶一万句,,2016/9/5,,,,,,5.52,2,2
一只狗的大学时光,,2013/3/19,,,,,,0.11,2,2
一江明烛,,2013/1/7,,,,,,31.17,2,2
一生有爱,,2013/1/11,,,,,,0.69,2,2
一诺重如山,,2015/6/17,,,,,,0.04,2,2
一路有你,,2014/5/15,,,,,,721.97,2,2
七小罗汉,,2013/4/26,,,,,,9.53,2,2
三七情缘,,2015/6/3,,,,,,0.05,2,2
三个和尚,,2014/8/3,,,,,,0.36,2,2
三分钟先生,,2013/2/20,,,,,,0.1,2,2
三国之见龙卸甲,,2013/1/21,,,,,,6363.34,2,2
三岔口,,2013/12/28,,,,,,55.38,2,2
三峡好人,,2013/9/28,,,,,,0.4,2,2
三毛从军记,,2015/7/4,,,,,,0.07,2,2
三毛流浪记,,2014/12/27,,,,,,0.35,2,2
三笑之才子佳人,,2013/1/14,,,,,,798.69,2,2
上学路上,,2013/7/22,,,,,,17.72,2,2
上海“文学与电影”展映活动,,2016/5/14,,,,,,22.92,2,2
上海公园,,2013/10/16,,,,,,4.79,2,2
上海英国电影周,,2016/9/2,,,,,,23.01,2,2
不会再有明天,,2013/4/12,,,,,,1.07,2,2
不是闹着玩的,,2013/1/28,,,,,,113.08,2,2
不能忘却的长征,,2014/1/30,,,,,,0.11,2,2
不许动,,2016/6/15,,,,,,8.46,2,2
不需要初恋的夏天,,2014/11/3,,,,,,0.23,2,2
丑女大翻身,,2013/3/16,,,,,,3.38,2,2
世纪大阅兵,,2014/8/7,,,,,,0.08,2,2
丘吉尔的好莱坞生涯,,2013/6/16,,,,,,0.23,2,2
丛林之王,,2014/8/21,,,,,,1892.95,2,2
东京审判,,2013/7/16,,,,,,0.94,2,2
东方大港,,2013/10/28,,,,,,2.55,2,2
东邪西毒:终极版,,2013/3/29,,,,,,3.05,2,2
两个人的房间,,2014/3/8,,,,,,0.02,2,2
丰年,,2015/4/8,,,,,,0.09,2,2
为梦想，跑,,2013/1/15,,,,,,1.36,2,2
举起手来,,2014/7/16,,,,,,4.15,2,2
乌龟也上网,,2014/4/19,,,,,,0.4,2,2
九局下半,,2013/1/31,,,,,,0.18,2,2
九色鹿,,2014/8/3,,,,,,0.3,2,2
乡村守望的女人,,2014/9/12,,,,,,0.72,2,2
乡村里的中国,,2015/4/7,,,,,,36.1,2,2
乱世护宝,,2014/9/15,,,,,,7.54,2,2
乱战,,2013/11/22,,,,,,1.09,2,2
二十四城记,,2014/4/23,,,,,,1.44,2,2
二子开店,,2014/7/30,,,,,,0.1,2,2
云中岗亭,,2014/3/20,,,,,,3,2,2
云朵上的羊角花,,2013/1/11,,,,,,0.06,2,2
云水谣,,2013/3/4,,,,,,14.9,2,2
云的模样,,2014/4/12,,,,,,1.74,2,2
五月的声音,,2013/3/17,,,,,,8.35,2,2
亚瑟和他的迷你王国2,,2013/12/9,,,,,,10.19,2,2
亚马逊萌猴奇遇记,,2015/9/4,,,,,,1542.24,2,2
亲亲海豚,,2013/8/23,,,,,,0.63,2,2
亲兄弟,,2013/4/23,,,,,,0.14,2,2
人命如天,,2013/4/22,,,,,,0.03,2,2
人在囧途,,2012/12/31,,,,,,103.23,2,2
人间&middot;小团圆,,2014/4/11,,,,,,1429.55,2,2
人间正道,,2014/10/16,,,,,,0.01,2,2
今天&middot;明天,,2013/7/6,,,,,,177.53,2,2
今天;明天,,2015/3/1,,,,,,179.2,2,2
今天我休息,,2014/12/10,,,,,,0.08,2,2
从天儿降,,2015/11/27,,,,,,28.71,2,2
代课老师,,2013/9/25,,,,,,1.65,2,2
伊宁不眠夜,,2013/7/8,,,,,,0.04,2,2
伊犁河,,2015/5/8,,,,,,0.81,2,2
伙头福星,,2014/6/24,,,,,,0.12,2,2
会飞的小精灵,,2013/6/10,,,,,,21.31,2,2
伤城,,2014/3/27,,,,,,0.13,2,2
伴你高飞,,2015/4/4,,,,,,0.07,2,2
伴我闯天涯,,2013/5/13,,,,,,0.04,2,2
似水流年,,2014/10/18,,,,,,0.25,2,2
你的情歌我来唱,,2013/1/21,,,,,,0.09,2,2
侠僧探案传奇之大兴赌坊,,2014/12/26,,,,,,0.01,2,2
侠盗魅影,,2013/4/22,,,,,,0.21,2,2
保持通话,,2013/1/16,,,,,,4439.34,2,2
倒霉的一天,,2016/4/11,,,,,,0.05,2,2
倔人吕尚斌,,2013/6/19,,,,,,0.04,2,2
倔强萝卜,,2013/4/28,,,,,,0.97,2,2
借兵,,2015/5/12,,,,,,0.16,2,2
傲慢与偏见,,2013/3/9,,,,,,1.12,2,2
兄弟之生死同盟,,2013/5/30,,,,,,338.53,2,2
兄弟会5：同学录,,2013/11/5,,,,,,0.03,2,2
全城戒备,,2013/1/2,,,,,,8997.36,2,2
全城热恋,,2016/5/19,,,,,,12943.51,2,2
八万里,,2016/8/18,,,,,,0.95,2,2
八十一格,,2015/4/12,,,,,,35.63,2,2
公主复仇记,,2014/3/27,,,,,,0.28,2,2
六壮士,,2014/7/31,,,,,,0.12,2,2
六扇门之玄武初现,,2015/4/24,,,,,,0.1,2,2
兰梅记,,2013/6/20,,,,,,0.52,2,2
兰花香,,2013/1/31,,,,,,0.78,2,2
关工委主任,,2014/3/7,,,,,,0.18,2,2
兵临城下,,2014/8/11,,,,,,0.04,2,2
兵临城下之决战要塞,,2013/1/7,,,,,,545.14,2,2
军医,,2014/7/25,,,,,,0.54,2,2
农谷之恋,,2013/4/19,,,,,,0.29,2,2
冬去春来,,2013/10/18,,,,,,11.04,2,2
冬荫功2：拳霸天下,,2014/7/18,,,,,,1170.56,2,2
冰雪女王,,2015/8/2,,,,,,401.96,2,2
决战刹马镇,,2013/1/12,,,,,,4570.35,2,2
冷酷收获,,2014/3/24,,,,,,74.17,2,2
几番风雨,,2013/4/22,,,,,,0.03,2,2
凤凰,,2013/8/16,,,,,,0.12,2,2
出水芙蓉,,2013/4/2,,,,,,0.56,2,2
出租车4,,2013/4/16,,,,,,25.55,2,2
刀,,2015/11/22,,,,,,0.37,2,2
列车惊魂,,2013/6/22,,,,,,0.36,2,2
刘庄布偶,,2014/5/7,,,,,,0.01,2,2
初夏日记,,2013/12/28,,,,,,1.53,2,2
初恋红豆冰,,2013/1/23,,,,,,1.81,2,2
别拿自己不当干部,,2013/8/12,,,,,,0.87,2,2
别样警花,,2013/11/11,,,,,,2.88,2,2
别说抱歉，别说再见,,2013/4/19,,,,,,0.12,2,2
刮痧,,2015/5/26,,,,,,0.02,2,2
