北京聚合影联文化传媒有限公司,1147.9;2091.8;822.9;1104.4;45574.1;2204.4;117002.8;83.7;6426.3;8690.7;505.7;805.4;95635.1;19591.2;5403.8;,15
环球联影影视文化（北京）有限公司,3.1;30.0;,2
20th Century Fox ,44709.7;57290.0;,2
InterCom ,44554.41;42461.26;,2
北京金亿乾坤影视文化传媒有限公司,5.3;41.5;31.8;2.1;41.4;26.2;9.8;27.2;5.0;1.3;7.3;,11
星光联盟文化发展（北京）有限公司,491.6;277.46;,2
国影宣文化传媒（北京）有限公司,7.7;32.5;,2
北京中外世纪影视文化传播有限公司,2.8;1.45;77.1;308.2;20.1;31.4;15.7;16.3;4.7;0.0;538.5;,11
北京中影元申影业有限公司,2.1;,1
北京猎海影视有限公司,12.21;0.69;,2
北京奇天大地影视文化传播有限公司,84.19;,1
爱奇艺影业（北京）有限公司,1276.1;4261.7;873.04;133.2;12548.3;0.0;193.5;495.4;,8
北京帧画面影视文化传播有限公司,7.8;584.4;536.1;332.1;67.9;195.0;,6
北京安石纳影文化有限公司,441.6;,1
Independent Films ,12206.3;63881.6;,2
华策影业（天津）有限公司,3025.4;20779.26;162.9;,3
河南封门村文化传播有限公司,1.2;,1
贵州盛世华映传媒有限公司,24.8;,1
哈尔滨松松文化发展有限公司,144.8;,1
Eagle Films ,4425.8;,1
北京虹合品尚文化传媒有限公司,9.2;0.8;0.1;2.67;,4
枫海传媒,0.4;3504.5;,2
北京航美影视文化有限公司,246.7;360.2;201.4;,3
北京瑞盛太合文化传媒有限公司,59.4;243.3;191.72;,3
后窗放映,16.7;,1
海南传奇影业有限公司,536.6;581.1;32.1;256.0;,4
浙江东阳四月天影视文化有限公司,853.2;220.39;1348.3;1489.2;926.4;423.6;1228.0;406.7;906.8;586.0;3153.7;173.8;522.6;733.3;1082.3;327.8;184.83;395.5;286.0;46.4;,20
北京亚细亚影视制作发行有限公司,232.4;434.2;,2
美亚娱乐资讯集团有限公司,9067.33;,1
五洲电影发行有限公司,25624.6;1349.2;,2
北京传家宝影视传媒有限公司,29.1;,1
上海善喜影视传媒有限公司,102.2;449.3;307.5;12.6;372.0;39.0;9.2;1.2;138.12;,9
浙江艺能传媒股份有限公司,310.5;80.0;,2
Momentum Pictures ,566.8;,1
湖南潇影第二影业有限公司,7.0;,1
四川峨影影视发行有限公司,92.3;,1
深圳美迅嘉润影业投资有限公司,1063.4;1006.3;,2
大银幕(北京)电影发行控股有限公司,77028.4;185.7;,2
北京东方画面影视文化有限公司,1529.7;,1
北京合艺电影发行有限公司,30.1;,1
东宝株式会社,8161.1;10322.1;,2
北京拾月国际影视文化传媒有限公司,2.89;104.5;,2
Cathay-Keris Films Pte. Ltd. ,244.0;,1
珠江电影集团有限公司,40.3;1139.1;,2
山海童蒙文化传媒有限公司,744.2;50.5;884.0;19.5;,4
宏海世纪（北京）影视有限公司,1016.8;23.6;,2
寰亚影视发行（香港）有限公司,502.2;7183.4;,2
北京开启者文化传媒有限公司,86.0;508.6;550.8;110.85;,4
北京市文隆顺文化传播有限公司,59.8;,1
四川省太平洋电影院线有限公司,313.47;358.9;,2
沈阳秦汉影视制作发行有限公司,44.2;,1
北京隽扉世纪文化传播有限公司,168.6;,1
湖南飞尔蒙影业传媒有限公司,3.7;,1
江苏幸福蓝海院线有限责任公司,3013.9;2415.8;345.6;2102.4;,4
东映动画有限公司,3787.0;,1
天津博纳文化传媒有限公司,2349.5;4030.76;11792.7;2529.9;,4
天津北方电影集团,571.3;,1
Golden Village Pictures ,2347.7;,1
高先电影有限公司,3757.8;,1
北京泰阁映画影视发行有限公司,333.2;101.82;,2
北京天子安管理投资有限公司,17.78;,1
上海盛星文化传播有限公司,1.2;25.8;3.1;,3
中国电影股份有限公司北京电影发行分公司,3302.0;3424.33;,2
北京唐德灿烂影视文化有限公司,114.4;44.7;,2
天映娱乐有限公司,4128.68;,1
北京云影博纳影视发行有限公司,15702.9;2924.8;27.1;,3
银都电影发行有限公司,4817.68;25303.8;4362.8;888.6;,4
北京星风尚影视传媒有限公司,58.0;,1
北京联瑞影业有限公司,11984.8;2362.5;898.2;36605.6;,4
广东广视传媒有限公司,2.7;,1
派格太合环球传媒,30032.0;,1
八一电影制片厂,3324.2;3564.7;1822.4;63.3;41347.6;24.8;1233.06;,7
北京环鹰时代文化传媒有限公司,7.8;514.2;551.7;368.7;392.5;21.7;473.3;134.3;741.8;,9
厦门皓月文化传媒有限公司,1.6;,1
北京金强盛世文化传播有限公司,229.6;,1
北京锋尚锐志文化传媒有限公司,641.7;28.21;618.8;,3
北京斓景盛世文化传媒有限公司,223.7;77.8;46.1;98.6;12.7;37.3;,6
华特·迪斯尼影片公司,9723.0;12120.37;,2
Walt Disney Studios Motion Pictures Finland ,97932.3;,1
霍尔果斯青春光线影业有限公司,4750.7;,1
美亚长城传媒（北京）有限公司,847.9;634.5;,2
河北同华影视文化传媒有限公司,30.9;,1
卡通先生影业有限公司,461.51;5177.2;7222.23;583.2;29558.2;2596.0;,6
国盛影业（北京）有限公司,497.6;,1
英皇电影有限公司,4546.97;93.5;1806.4;,3
北京盛世华锐电影投资管理有限公司,1532.28;207.2;217.16;,3
北京太合娱乐文化发展股份有限公司,277.9;9.9;643.5;,3
重庆保利万和院线,0.6;,1
永乐影业,3936.2;832.6;,2
北京华影卫士影视艺术交流中心,7.8;,1
广州海力动漫文化发展有限公司,110.7;,1
北京中联华盟文化传媒投资有限公司,7868.0;120079.1;,2
Toho-Towa ,43575.2;,1
北京锋尚锐志传媒有限公司,154.3;,1
天津猫眼文化传媒有限公司,3221.5;3450.2;56035.2;939.1;,4
北京十月天文化传媒股份有限公司,26.6;,1
英皇电影发行（北京）有限公司,35.5;113.0;,2
奥飞影业投资（北京）有限公司,3828.3;1653.6;,2
金亿乾坤电影发行有限公司,5.1;,1
浙江横店影视制作有限公司,165.31;1770.91;,2
北京东荣慧影影视文化传媒有限公司,1.3;121.11;,2
Concorde Home Entertainment ,1993.7;,1
北京银都在线传媒文化有限责任公司,320.88;,1
广东明星创意动画有限公司,2803.5;,1
寰宇纵横世纪电影发行（北京）有限公司,442.7;,1
北京微影时代科技有限公司,2093.0;277.2;,2
海莱坞影视传媒（深圳）有限公司,499.8;515.9;,2
四川卢米埃影业,1065.6;,1
北京乾坤星光文化传播有限公司,562.6;637.8;,2
上海光悦影视传播有限公司,2591.9;10.1;,2
北京和润超凡电影发行放映有限公司,757.8;72.8;,2
上海炫映影视传播有限公司,339.21;,1
中国农业电影电视中心,0.0;,1
上海帝鹤文化传媒有限公司,133.7;,1
中影数字电影发展(北京)有限公司,74.1;2.4;,2
北京光线传媒股份有限公司,64883.6;833.3;5661.1;,3
北京安石英纳影视文化有限公司,162.1;74.6;1734.9;104560.5;2186.6;1038.9;,6
北京宇际星海广告有限公司,30.9;,1
吟唱的井制作（香港）有限公司,0.0;,1
华语万映文化传媒（北京）有限公司,55.1;,1
深圳金蔷薇电影发行有限公司,17.0;246.0;,2
重庆蓝海世纪影业有限公司,104.7;9.0;,2
The Walt Disney Company ,6441.87;,1
北京麦特文化发展有限公司,2085.2;762.8;2736.0;414.8;,4
海莹鼎盛影视文化发展（北京）有限公司,1.8;,1
长春电影制片厂,2.8;,1
北京鸿水文化传媒有限公司,53.2;,1
新疆维吾尔自治区电影发行放映公司,179.6;,1
北京摩天轮文化传媒有限公司,3418.6;,1
北京联艺电影发行有限公司,780.1;198.6;55.9;477.0;,4
广州星伯乐文化传播有限公司,147.9;201.1;20.7;167.4;4200.7;,5
博纳影业集团,8107.1;,1
国盛新影（北京）影视发行有限公司,637.5;10.3;51.0;,3
安乐影片有限公司,294.57;,1
祖恩影视文化传媒（北京）有限公司,18.5;,1
恒大影视发行有限公司,1314.8;38.8;,2
大地时代电影发行（北京）有限公司,6845.0;104.2;2883.8;,3
星乐伟业（北京）文化传播有限公司,216.8;,1
深圳二十一世纪威克影视传媒有限公司,551.9;,1
Metropolitan Filmexport ,33214.9;1688.9;10354.2;,3
九州中原数字电影院线有限公司,10.8;1101.1;37.9;,3
天津百逸互娱动漫有限公司,619.9;,1
北京东方雅荷文化传播有限公司,3.1;,1
北京国是经纬科技有限公司,70.3;,1
引力影视投资有限公司,25959.2;,1
东阳天天尚映影业有限公司,2.2;27.9;,2
火山石（北京）影视文化有限公司,21.2;10.0;,2
上海腾讯企鹅影业文化传播有限公司,521.4;,1
Concorde Filmverleih ,17982.9;23541.0;2981.78;,3
北京鲜花盛开影业有限公司,28353.4;,1
北京世纪喜讯文化发展有限公司,39.6;,1
香港ume影院管理集团,6820.0;,1
米高梅电影公司,31487.2;31628.7;46272.9;,3
星美传媒集团有限公司,1914.76;,1
大盛国际传媒（北京）有限公司,830.34;525.84;,2
北京电影制片厂,7746.83;,1
Front Row Filmed Entertainment ,2003.1;,1
北京盛世翔和国际影视文化传播有限公司,137.0;,1
中央新闻纪录电影制片厂,29.52;,1
山东奥卡新世纪电影院线有限公司,20.7;,1
GAGA Communications ,5255.4;,1
荣诚国际文化传媒（北京）有限公司,333.5;87.8;,2
山东电影制片厂,450.5;,1
北京千朗文化传媒有限公司,16.0;,1
乐华娱乐,244.3;,1
北京七宏佳艺文化发展有限公司,56.1;,1
北方联合影视集团有限公司,135.4;1819.79;,2
华派影业（深圳）有限公司,5.0;,1
影时尚传媒,39.6;,1
北京果实创想影视文化有限公司,122.6;,1
星皓影业有限公司,811.0;,1
韩国希杰娱乐株式会社,1220.5;241.3;743.7;,3
广州金川文化有限公司,718.9;,1
imax公司,71.8;,1
Twin Film ,1548.31;,1
内蒙古电影集团有限责任公司,0.6;,1
星光联盟影业（北京）有限公司,84.9;,1
一壹国际影视文化传媒（北京）有限公司,498.2;,1
深圳前海泰东文化传媒有限公司,10.1;,1
Central Partnership ,3067.4;,1
上海和幕文化传播有限公司,177.8;,1
慕威时尚文化传播（北京）有限公司,0.6;,1
四川英明影视文化艺术有限责任公司,123.9;,1
北京北角映画文化传播有限公司,534.37;,1
北京盛世新影影视发行有限公司,341.34;,1
北京国韵思娱文化传媒有限公司,1.5;,1
重庆电影集团有限公司,3.8;,1
浙江博瑞影视制作有限公司,9.6;,1
Svensk Filmindustri (SF) ,3006.6;,1
TriStar Pictures ,11902.4;,1
北京顶峰传奇影视文化有限公司,304.8;,1
北京名雅飞天影视文化传播有限公司,44.3;801.87;,2
上海炫动传播股份有限公司,1187.18;4545.2;,2
福建神画时代数码动画有限公司,85.7;,1
北京北广传媒影视有限公司,255.0;,1
三星影业,12935.55;,1
香港橙天嘉禾娱乐（集团）有限公司,1248.8;,1
深圳市电影发行放映公司,45.7;,1
北京盛世华映影视文化传播有限公司,20.3;,1
上海电影股份有限公司影视发行分公司四海电影发行联盟,825.7;,1
巨力影视传媒有限公司,17502.1;,1
湖南华翼星文化影视传媒,85.6;,1
东辉博瑞影视文化传媒（北京）有限公司,28.2;,1
喜蓝(北京)文化传播有限公司,2.2;,1
狮鼠文化传媒（北京）有限公司,9.6;,1
National Geographic Cinema Ventures ,0.0;,1
北京红马传媒文化发展有限公司,26.4;,1
北京华博龙韵影视文化传媒有限公司,379.6;,1
北京永旭良辰文化发展有限公司,5810.73;8217.3;5038.6;,3
北京科影传媒有限公司,47.0;,1
北京美丽雨文化传媒有限公司,71.3;,1
Columbia Pictures ,7441.7;,1
映代码（北京）文化传媒有限公司,49.0;,1
北京星邦文化传媒有限公司,23.9;,1
Roadshow Entertainment ,708.6;,1
上海兆旸影视传媒有限公司,341.1;,1
New Yorker Films ,6.43;,1
青岛市电影发行放映公司,28.1;,1
China Film Co. ,107.54;,1
河南奥斯卡院线有限责任公司,40.2;58.38;9.9;,3
上海尚世影业有限公司,3672.6;,1
Future Film ,88914.56;,1
厦门蓝火焰影视公司,60.4;,1
